danceability,energy,speechiness,acousticness,instrumentalness,tempo
0.75,0.5699919084498902,0.06429070580013976,0.3151410693233806,0.0035078534031413615,0.4996769031940427
0.7525380710659899,0.572303779909837,0.4153272769624971,0.3040297887371817,0.005623036649214659,0.054049479967998026
0.649746192893401,0.20471621777829155,0.09433962264150943,0.891917543388793,0.8,0.07718936549941524
0.6598984771573604,0.4601780141024159,0.047519217330538085,0.8474724210439977,0.7476439790575916,0.615891747184442
0.47588832487309646,0.49370015027164493,0.003261122757978109,0.5494880780504834,0.006261780104712042,0.1847344451966274
0.7208121827411167,0.5133510576811929,0.05800139762403912,0.08241024686336125,0.00011413612565445027,0.4920610499107636
1.0,0.46595769275228305,0.11087817377125554,0.4242336423515146,4.900523560209424e-05,0.36033755923441435
0.46319796954314724,0.25673332562709517,0.20568367109247615,0.5262554004611586,0.2869109947643979,0.5322789094713519
0.7068527918781726,0.6971448387469656,0.29187048683904027,0.06321803494174508,0.8104712041884817,0.1693873469136562
0.5101522842639594,0.8058027973644665,0.006988120195667358,0.17473488737050433,0.9863874345549738,0.22371376700104628
0.7753807106598984,0.6809617385273379,0.9906825064057767,0.14342127844576213,1.1413612565445026e-05,0.1387162286909963
0.7753807106598984,0.6035140446191192,0.0659212671791288,0.8616140508809781,0.0007424083769633508,0.42331835805280316
0.4987309644670051,0.7144838746965669,0.03983228511530397,0.3313029319942153,0.9947643979057591,0.8081497322912178
0.6078680203045685,0.0995260663507109,0.040531097134870714,0.952524528404423,0.9392670157068063,0.25026155455720345
0.7728426395939085,0.5341579008207143,0.28255299324481714,0.24241268730462454,6.5863874345549736e-06,0.18371899809219017
0.9098984771573604,0.42896774939313376,0.2126717912881435,0.7393899644327908,6.230366492146597e-05,0.26994738137731544
0.41497461928934015,0.6855854814472315,0.06335895644071744,0.0010352683157086534,0.02481675392670157,0.7317296449012246
0.766497461928934,0.452086463992602,0.07244351269508502,0.14039092919498067,0.0,0.29497199827681697
0.45685279187817257,0.2995029476361114,0.044956906592126714,0.7575720599374798,0.9413612565445026,0.0771662871561326
0.8185279187817258,0.1966246676684776,0.03983228511530397,0.8686848657994682,0.8795811518324607,0.5764585512954642
0.6281725888324874,0.720263553346434,0.0037269974376892626,0.0808950722379705,0.0,0.376915502492461
0.5114213197969544,0.9121488845220205,0.052643838807360815,0.005065632819248051,0.00518324607329843,0.22412917718013403
0.25761421319796957,0.37001502716448964,0.317493594223154,0.9919190686645826,1.0,0.08718228814080864
0.6192893401015229,0.6347243093284013,0.06009783368273934,0.45554725127625684,0.023874345549738222,0.5002615545572033
0.5697969543147208,0.45786614264246905,0.04542278127183788,0.5939332003952787,0.0006083769633507854,0.0852898639916303
0.2233502538071066,0.6046699803490926,0.042394595853715356,0.021399215280960344,0.568586387434555,0.9999999999999999
0.9022842639593909,0.706392324586753,0.06638714185883997,0.016853691404788092,0.3801047120418848,0.3312049972305988
0.5862944162436547,0.5688359727199168,0.13626834381551362,0.11715825160565581,0.034973821989528794,0.5756969659671364
0.3921319796954315,0.4127846491735059,0.034707663638481254,0.734339382348155,0.5821989528795812,0.4235414487045357
0.46573604060913704,0.672870188417524,0.020498485907290948,0.006712122578839334,0.00042617801047120424,0.3852006277309372
0.2982233502538071,0.2914113975262975,0.012811553692056846,0.952524528404423,0.3172774869109948,0.6388008492830327
0.7918781725888324,0.726043231996301,0.18006056370836243,0.0031060069704093463,0.03204188481675393,0.5803280201858575
0.7753807106598984,0.3087504334758987,0.07570463545306312,0.6454491376585643,0.00025759162303664923,0.5381023447596774
0.8692893401015229,0.4705814356721767,0.07733519683205219,0.01261120245369399,0.8314136125654451,0.46226690873284504
0.6802030456852792,0.03386891688822101,0.03517353831819241,0.9888887194138011,0.4356020942408377,0.4623592221059757
0.5431472081218274,0.47520517859207034,0.5527603074772885,0.558579125802828,0.001193717277486911,0.7133977475536956
0.8312182741116751,0.75956536816553,0.058700209643605866,0.010894004544917806,0.7277486910994764,0.27341682565080927
0.4403553299492386,0.3665472199745694,0.037037037037037035,0.7434304301004995,3.926701570680628e-05,0.9090097852175517
0.6598984771573604,0.9456710206912495,0.043093407873282086,0.003742380313073462,0.05476439790575916,0.2288679303341743
0.7449238578680202,0.6335683735984279,0.03400885161891451,0.3100904872387447,0.04910994764397905,0.308011262231522
0.6345177664974619,0.9156166917119408,0.029583042161658524,0.3989807319283355,0.9769633507853404,0.41611791494861217
0.0,0.4925442145416714,0.05520614954577219,0.10099638893482113,0.00011727748691099477,0.9244491968736538
0.9961928934010154,0.0995260663507109,0.31982296762170975,0.9676762746583306,0.00045445026178010466,0.23131423472213675
0.4873096446700507,0.25673332562709517,0.6296296296296295,0.5070631885395424,0.26910994764397905,0.7927257061973042
0.6814720812182742,0.9422032135013294,0.11111111111111112,0.007085865653102386,0.9329842931937173,0.8848544525816971
0.7880710659898478,0.546873193850422,0.16235732587933843,0.44443597069005797,7.015706806282723e-06,0.12246907502000126
0.6700507614213198,0.8231418333140678,0.05590496156533892,0.025237657665283582,0.0,0.31606560403717154
0.9403553299492386,0.8277655762339614,0.6505939902166317,0.1333201142764905,0.00016020942408376964,0.20866668718074954
0.7449238578680202,0.49485608600161834,0.17237363149312834,0.4484764363577667,0.0,0.4236799187642316
0.7220812182741116,0.5907987515894115,0.06405776846028419,0.06836962866807361,0.1643979057591623,0.23121422856791185
0.30076142131979694,0.5815512657496243,0.019799673887724203,0.13433023069341765,1.643979057591623e-06,0.0
